month_key,Product ID,total_sales,total_quantity,avg_selling_price
201911,OFF-SU-10001664,47.992,7,47.992
201911,OFF-SU-10002522,11.64,3,11.64
201911,OFF-SU-10002537,20.46,2,20.46
201911,OFF-SU-10004115,40.712,7,40.712
201911,TEC-AC-10000023,41.94,2,41.94
201911,TEC-AC-10000474,94.99,1,94.99
201911,TEC-AC-10000892,360.0,4,360.0
201911,TEC-AC-10001101,51.56,5,51.56
201911,TEC-AC-10001314,99.98,2,99.98
201911,TEC-AC-10001635,24.672,3,24.672
201911,TEC-AC-10001772,111.79,7,111.79
201911,TEC-AC-10002345,29.0,2,29.0
201911,TEC-AC-10002550,102.24,4,102.24
201911,TEC-AC-10002567,127.984,2,127.984
201911,TEC-AC-10002718,102.13,7,102.13
201911,TEC-AC-10003023,47.496,1,47.496
201911,TEC-AC-10003280,119.96,4,59.98
201911,TEC-AC-10003447,139.93,7,139.93
201911,TEC-AC-10003709,5.544,7,5.544
201911,TEC-AC-10003832,772.47,3,772.47
201911,TEC-AC-10004171,799.92,10,799.92
201911,TEC-AC-10004209,10.99,1,10.99
201911,TEC-AC-10004864,58.416,2,58.416
201911,TEC-AC-20002550,47.79,3,47.79
201911,TEC-AC-20003832,79.512,3,79.512
201911,TEC-MA-10002927,3991.98,2,3991.98
201911,TEC-MA-10003246,447.968,4,447.968
201911,TEC-MA-10004679,998.85,5,998.85
201911,TEC-PH-10000038,712.296,6,356.148
201911,TEC-PH-10000560,1609.9540000000002,7,804.9770000000001
201911,TEC-PH-10000673,155.976,3,155.976
201911,TEC-PH-10000984,783.96,4,783.96
201911,TEC-PH-10001079,1499.274,14,749.637
201911,TEC-PH-10001128,539.964,6,539.964
201911,TEC-PH-10001299,539.964,6,539.964
201911,TEC-PH-10001425,575.928,9,575.928
201911,TEC-PH-10001552,50.232,7,50.232
201911,TEC-PH-10001580,539.92,5,539.92
201911,TEC-PH-10001615,46.384,2,46.384
201911,TEC-PH-10001750,52.792,1,52.792
201911,TEC-PH-10001795,1983.968,4,1983.968
201911,TEC-PH-10002103,883.506,11,441.753
201911,TEC-PH-10002170,279.96,4,279.96
201911,TEC-PH-10002584,1502.376,4,1502.376
201911,TEC-PH-10002680,703.968,4,703.968
201911,TEC-PH-10002885,4548.81,7,4548.81
201911,TEC-PH-10002923,125.76599999999999,4,62.882999999999996
201911,TEC-PH-10003273,503.96,4,503.96
201911,TEC-PH-10003505,148.48,2,148.48
201911,TEC-PH-10004093,275.94,6,275.94
201911,TEC-PH-10004188,79.968,4,79.968
201911,TEC-PH-10004434,978.84,9,978.84
201911,TEC-PH-10004447,1167.516,9,583.758
201911,TEC-PH-10004586,575.92,2,575.92
201911,TEC-PH-10004875,9.588,2,9.588
201911,TEC-PH-10004896,149.95,5,149.95
201911,TEC-PH-10004922,267.96,5,267.96
201911,TEC-PH-10004959,241.176,3,241.176
202009,FUR-BO-10000330,411.332,4,411.332
202009,FUR-BO-10000468,194.32,4,194.32
202009,FUR-BO-10003159,293.199,3,293.199
202009,FUR-BO-10003433,61.96,2,61.96
202009,FUR-BO-10004695,361.96,2,361.96
202009,FUR-BO-10004709,46.384,1,46.384
202009,FUR-BO-10004834,7312.134,13,3656.067
202009,FUR-CH-10000015,1516.2,7,1516.2
202009,FUR-CH-10000155,717.72,3,717.72
202009,FUR-CH-10000309,1690.04,4,1690.04
202009,FUR-CH-10000553,47.516,2,47.516
202009,FUR-CH-10000665,271.764,2,271.764
202009,FUR-CH-10000785,542.94,3,542.94
202009,FUR-CH-10000988,1408.1,10,1408.1
202009,FUR-CH-10001270,517.5,6,517.5
202009,FUR-CH-10001545,102.582,1,102.582
202009,FUR-CH-10001973,199.764,2,199.764
202009,FUR-CH-10002372,129.568,2,129.568
202009,FUR-CH-10003817,230.812,5,115.406
202009,FUR-CH-10003981,179.886,1,179.886
202009,FUR-CH-10004289,307.136,4,307.136
202009,FUR-CH-10004853,1056.86,7,1056.86
202009,FUR-CH-10004997,601.536,4,601.536
202009,FUR-FU-10000010,14.91,3,14.91
202009,FUR-FU-10000073,24.64,4,24.64
202009,FUR-FU-10000277,210.68,2,210.68
202009,FUR-FU-10000308,124.36,2,124.36
202009,FUR-FU-10000820,67.96,4,67.96
202009,FUR-FU-10001591,24.4,2,24.4
202009,FUR-FU-10001706,11.088000000000001,6,5.5440000000000005
202009,FUR-FU-10001731,21.36,8,21.36
202009,FUR-FU-10002107,8.92,4,8.92
202009,FUR-FU-10002268,15.712,4,15.712
202009,FUR-FU-10002379,207.35,5,207.35
202009,FUR-FU-10002554,47.98,2,47.98
202009,FUR-FU-10002937,238.152,3,238.152
202009,FUR-FU-10003394,55.968,1,55.968
202009,FUR-FU-10003464,60.84,3,60.84
202009,FUR-FU-10003535,21.936,2,21.936
202009,FUR-FU-10003799,106.68,6,106.68
202009,FUR-FU-10003849,24.288,3,24.288
202009,FUR-FU-10003975,129.93,3,129.93
202009,FUR-FU-10004006,85.3,2,85.3
202009,FUR-FU-10004018,44.67,3,44.67
202009,FUR-FU-10004188,204.6,2,204.6
202009,FUR-FU-10004748,191.82,3,191.82
202009,FUR-FU-10004973,131.88,7,131.88
202009,FUR-FU-20004848,124.2,3,124.2
202009,FUR-TA-10000577,1044.63,3,1044.63
202009,FUR-TA-10001039,85.98,1,85.98
202009,FUR-TA-10002607,170.136,3,170.136
202009,FUR-TA-10003008,912.75,5,912.75
202009,FUR-TA-10003569,1283.136,4,641.568
202009,FUR-TA-10003837,27.414,3,27.414
202009,FUR-TA-10004154,344.22,2,344.22
202009,OFF-AP-10000696,43.26,3,43.26
202009,OFF-AP-10001962,8.39,1,8.39
202009,OFF-AP-10002082,43.56,2,43.56
202009,OFF-AP-10002311,137.62,2,137.62
202009,OFF-AP-10002495,186.15,3,186.15
202009,OFF-AP-10002578,293.52,6,293.52
202009,OFF-AP-10002651,1158.12,4,1158.12
202009,OFF-AP-10003842,61.96,2,61.96
202009,OFF-AP-10003860,111.04,4,111.04
202009,OFF-AP-10004532,61.44,3,61.44
202009,OFF-AP-10004980,60.672,2,60.672
202009,OFF-AR-10000127,16.4,5,16.4
202009,OFF-AR-10000380,265.86,7,265.86
202009,OFF-AR-10000634,6.848,2,6.848
202009,OFF-AR-10000817,30.4,10,15.2
202009,OFF-AR-10001044,25.99,1,25.99
202009,OFF-AR-10001246,16.464,7,16.464
202009,OFF-AR-10001315,2.816,2,2.816
202009,OFF-AR-10001683,15.76,2,15.76
202009,OFF-AR-10001953,140.736,4,140.736
202009,OFF-AR-10001972,8.4,5,8.4
202009,OFF-AR-10002067,99.2,5,99.2
202009,OFF-AR-10003179,14.576,2,14.576
202009,OFF-AR-10003504,17.12,5,17.12
202009,OFF-AR-10003602,11.68,2,11.68
202009,OFF-AR-10004042,122.26400000000001,8,61.132000000000005
202009,OFF-AR-10004602,128.744,7,128.744
202009,OFF-AR-10004648,181.35,9,181.35
202009,OFF-AR-10004685,9.26,2,9.26
202009,OFF-AR-10004930,6.7,1,6.7
202009,OFF-BI-10000014,13.092,4,13.092
202009,OFF-BI-10000042,3.204,2,3.204
202009,OFF-BI-10000050,14.6,2,14.6
202009,OFF-BI-10000088,85.64399999999999,12,42.821999999999996
202009,OFF-BI-10000138,2.808,3,2.808
202009,OFF-BI-10000474,9.618,2,9.618
202009,OFF-BI-10000545,1369.764,6,1369.764
202009,OFF-BI-10000605,6.096,2,6.096
202009,OFF-BI-10000778,72.588,2,72.588
202009,OFF-BI-10000822,10.76,2,10.76
202009,OFF-BI-10000848,4.923,3,4.923
202009,OFF-BI-10000962,91.112,11,30.370666666666665
202009,OFF-BI-10001097,14.952,3,14.952
202009,OFF-BI-10001116,6.336,4,6.336
202009,OFF-BI-10001249,7.656,4,7.656
202009,OFF-BI-10001308,37.68,6,37.68
202009,OFF-BI-10001510,114.6,5,114.6
202009,OFF-BI-10001525,22.098,10,11.049
202009,OFF-BI-10001628,50.064,6,25.032
202009,OFF-BI-10001670,15.08,2,15.08
202009,OFF-BI-10001900,28.752,6,28.752
202009,OFF-BI-10001922,4.752,1,4.752
202009,OFF-BI-10001982,3.264,2,3.264
202009,OFF-BI-10002012,14.040000000000001,11,7.0200000000000005
202009,OFF-BI-10002082,79.872,3,79.872
202009,OFF-BI-10002160,6.096,2,6.096
202009,OFF-BI-10002437,24.448,2,24.448
202009,OFF-BI-10002609,3.576,4,3.576
202009,OFF-BI-10002735,68.62,2,68.62
202009,OFF-BI-10002799,46.62,9,46.62
202009,OFF-BI-10003166,3.444,1,3.444
202009,OFF-BI-10003196,6.732,6,6.732
202009,OFF-BI-10003274,6.368,2,6.368
202009,OFF-BI-10003314,14.46,3,14.46
202009,OFF-BI-10003708,4.47,3,4.47
202009,OFF-BI-10003712,2.946,2,2.946
202009,OFF-BI-10003984,77.031,9,77.031
202009,OFF-BI-10004001,81.792,6,81.792
202009,OFF-BI-10004040,71.48400000000001,16,35.742000000000004
202009,OFF-BI-10004140,14.368,4,14.368
202009,OFF-BI-10004209,2.412,1,2.412
202009,OFF-BI-10004224,121.104,6,121.104
202009,OFF-BI-10004506,2.469,1,2.469
202009,OFF-BI-10004593,209.6,4,209.6
202009,OFF-BI-10004781,9.522,1,9.522
202009,OFF-BI-10004967,2.08,5,2.08
202009,OFF-EN-10000056,124.46,2,124.46
202009,OFF-EN-10000461,17.48,2,17.48
202009,OFF-EN-10000927,200.984,7,200.984
202009,OFF-EN-10001335,52.512,6,52.512
202009,OFF-EN-10001453,121.96,2,121.96
202009,OFF-EN-10001509,3.264,2,3.264
202009,OFF-EN-10001539,31.12,4,31.12
202009,OFF-EN-10002504,27.18,1,27.18
202009,OFF-EN-10002621,7.824,1,7.824
202009,OFF-EN-10003055,39.98,1,39.98
202009,OFF-EN-10003068,15.84,2,15.84
202009,OFF-EN-10004459,15.28,2,15.28
202009,OFF-EN-10004483,12.536,1,12.536
202009,OFF-FA-10000490,1.24,1,1.24
202009,OFF-FA-10002763,7.9,2,7.9
202009,OFF-FA-10003021,4.512,3,4.512
202009,OFF-FA-10003059,14.48,9,7.24
202009,OFF-FA-10004854,34.44,3,34.44
202009,OFF-LA-10000414,31.05,3,31.05
202009,OFF-LA-10001317,12.6,4,12.6
202009,OFF-LA-10001982,7.5,2,7.5
202009,OFF-LA-10002043,20.7,2,20.7
202009,OFF-LA-10002762,87.71,7,87.71
202009,OFF-LA-10002945,12.6,2,12.6
202009,OFF-LA-10003190,8.64,3,8.64
202009,OFF-LA-10003510,24.424,1,24.424
202009,OFF-LA-10003714,12.0,4,12.0
202009,OFF-PA-10000141,4.36,2,4.36
202009,OFF-PA-10000474,141.76,5,141.76
202009,OFF-PA-10000501,86.272,4,86.272
202009,OFF-PA-10000556,38.88,6,38.88
202009,OFF-PA-10000994,209.7,2,209.7
202009,OFF-PA-10001125,154.9,5,154.9
202009,OFF-PA-10001450,19.92,4,19.92
202009,OFF-PA-10001712,69.93,7,69.93
202009,OFF-PA-10001776,18.54,2,18.54
202009,OFF-PA-10001801,23.92,4,23.92
202009,OFF-PA-10001937,15.552,3,15.552
202009,OFF-PA-10001970,98.24000000000001,8,49.120000000000005
202009,OFF-PA-10001972,32.4,5,32.4
202009,OFF-PA-10002222,45.68,2,45.68
202009,OFF-PA-10002365,12.96,2,12.96
202009,OFF-PA-10002377,146.82,3,146.82
202009,OFF-PA-10002464,28.9,5,28.9
202009,OFF-PA-10002606,26.4,5,26.4
202009,OFF-PA-10002947,20.04,3,20.04
202009,OFF-PA-10003039,278.82,9,278.82
202009,OFF-PA-10003172,25.92,4,25.92
202009,OFF-PA-10003441,12.96,2,12.96
202009,OFF-PA-10004071,110.96,2,110.96
202009,OFF-PA-10004100,63.504,11,31.752
202009,OFF-PA-10004530,183.68,16,91.84
202009,OFF-PA-10004665,10.48,1,10.48
202009,OFF-PA-20000477,14.94,3,14.94
202009,OFF-PA-20001970,279.9,5,279.9
202009,OFF-ST-10000025,190.86,2,190.86
202009,OFF-ST-10000563,63.96,2,63.96
202009,OFF-ST-10000585,991.2,6,991.2
202009,OFF-ST-10000617,14.9,5,14.9
202009,OFF-ST-10000798,119.904,6,119.904
202009,OFF-ST-10001172,33.568,2,33.568
202009,OFF-ST-10001321,24.672,2,24.672
202009,OFF-ST-10001325,31.44,3,31.44
202009,OFF-ST-10001328,15.51,1,15.51
202009,OFF-ST-10001522,441.552,6,220.776
202009,OFF-ST-10001526,120.33,1,120.33
202009,OFF-ST-10001713,105.98,2,105.98
202009,OFF-ST-10001809,269.49,3,269.49
202009,OFF-ST-10001932,772.68,4,772.68
202009,OFF-ST-10002289,25.424,1,25.424
202009,OFF-ST-10002370,64.17,3,64.17
202009,OFF-ST-10002444,85.96,7,85.96
202009,OFF-ST-10002486,55.84,8,27.92
202009,OFF-ST-10002743,363.648,4,363.648
202009,OFF-ST-10003058,94.6,4,94.6
202009,OFF-ST-10003123,199.74,6,199.74
202009,OFF-ST-10003208,1088.76,6,1088.76
202009,OFF-ST-10003638,70.26,3,70.26
202009,OFF-ST-10003641,78.8,1,78.8
202009,OFF-ST-10003656,671.93,7,671.93
202009,OFF-ST-10003716,720.064,4,720.064
202009,OFF-ST-10003994,353.88,6,353.88
202009,OFF-ST-10004123,636.86,7,636.86
202009,OFF-ST-10004186,1331.76,12,665.88
202009,OFF-ST-10004963,36.336,3,36.336
202009,OFF-ST-20004950,41.96,2,41.96
202009,OFF-SU-10000898,55.6,5,55.6
202009,OFF-SU-10001574,7.3,2,7.3
202009,OFF-SU-10002881,666.248,1,666.248
202009,OFF-SU-10003567,69.12,9,69.12
202009,OFF-SU-10004498,51.52,4,51.52
202009,OFF-SU-10004782,16.9,2,16.9
202009,OFF-SU-10004884,47.19,3,47.19
202009,TEC-AC-10000109,134.376,3,134.376
202009,TEC-AC-10000682,66.36,4,66.36
202009,TEC-AC-10001314,199.96,4,199.96
202009,TEC-AC-10001465,87.168,3,87.168
202009,TEC-AC-10001590,50.0,2,50.0
202009,TEC-AC-10001956,239.8,5,239.8
202009,TEC-AC-10001998,19.99,1,19.99
202009,TEC-AC-10002006,63.96,4,63.96
202009,TEC-AC-10002305,90.0,5,90.0
202009,TEC-AC-10002345,23.2,2,23.2
202009,TEC-AC-10002402,559.93,7,559.93
202009,TEC-AC-10002567,159.98,2,159.98
202009,TEC-AC-10003033,659.9,2,659.9
202009,TEC-AC-10003038,17.9,2,17.9
202009,TEC-AC-10003198,717.12,9,717.12
202009,TEC-AC-10003499,46.32,4,46.32
202009,TEC-AC-10003590,129.45,5,129.45
202009,TEC-AC-10003832,617.976,3,617.976
202009,TEC-AC-10004171,899.91,9,899.91
202009,TEC-AC-10004209,21.98,2,21.98
202009,TEC-AC-10004353,151.2,3,151.2
202009,TEC-AC-20002049,619.95,5,619.95
202009,TEC-CO-10000971,479.984,2,479.984
202009,TEC-CO-10001449,959.984,2,959.984
202009,TEC-CO-10001571,879.984,2,879.984
202009,TEC-MA-10002859,629.93,7,629.93
202009,TEC-PH-10000011,279.86,14,279.86
202009,TEC-PH-10000169,67.8,4,67.8
202009,TEC-PH-10000369,629.95,5,629.95
202009,TEC-PH-10000730,499.99,1,499.99
202009,TEC-PH-10000895,1259.93,7,1259.93
202009,TEC-PH-10001750,263.96,5,263.96
202009,TEC-PH-10001760,1114.4,7,1114.4
202009,TEC-PH-10002170,209.97,3,209.97
202009,TEC-PH-10002415,589.9,2,589.9
202009,TEC-PH-10002496,1871.88,12,1871.88
202009,TEC-PH-10002538,113.73,3,113.73
202009,TEC-PH-10002680,791.964,6,791.964
202009,TEC-PH-10002726,104.98,2,104.98
202009,TEC-PH-10002922,1284.324,9,642.162
202009,TEC-PH-10003012,307.98,2,307.98
202009,TEC-PH-10003095,35.12,2,35.12
202009,TEC-PH-10003187,59.97,3,59.97
202009,TEC-PH-10003357,45.894,1,45.894
202009,TEC-PH-10003555,36.784,2,36.784
202009,TEC-PH-10004120,821.94,6,821.94
202009,TEC-PH-10004959,100.49,1,100.49
202010,FUR-BO-10002545,626.352,3,626.352
202010,FUR-BO-10002613,899.136,4,899.136
202010,FUR-BO-10003660,66.294,1,66.294
202010,FUR-BO-10004409,156.156,3,78.078
202010,FUR-CH-10000422,873.504,12,436.752
202010,FUR-CH-10000513,389.97,3,389.97
202010,FUR-CH-10001482,392.94,3,392.94
202010,FUR-CH-10001714,362.136,3,362.136
202010,FUR-CH-10001854,842.352,3,842.352
202010,FUR-CH-10001891,287.94,3,287.94
202010,FUR-CH-10002024,2453.43,5,2453.43
202010,FUR-CH-10002439,291.1,5,291.1
202010,FUR-CH-10003956,454.272,8,454.272
202010,FUR-CH-10004218,323.136,4,323.136
202010,FUR-CH-10004495,240.784,1,240.784
202010,FUR-CH-10004540,191.968,7,191.968
202010,FUR-FU-10000629,11.032,1,11.032
202010,FUR-FU-10000719,17.14,2,17.14
202010,FUR-FU-10001588,145.9,5,145.9
202010,FUR-FU-10001731,16.02,6,16.02
202010,FUR-FU-10001918,33.11,7,33.11
202010,FUR-FU-10002505,10.11,3,10.11
202010,FUR-FU-10002885,24.1,5,24.1
202010,FUR-FU-10003026,15.488,4,15.488
202010,FUR-FU-10003424,74.76,7,74.76
202010,FUR-FU-10003623,64.944,3,64.944
202010,FUR-FU-10003708,72.78,3,72.78
202010,FUR-FU-10004952,131.376,6,131.376
202010,FUR-TA-10000577,957.5775,5,957.5775
202010,FUR-TA-10001086,364.776,3,364.776
202010,FUR-TA-10001307,209.67,1,209.67
202010,FUR-TA-10001857,253.176,3,253.176
202010,FUR-TA-10002607,347.361,7,347.361
202010,OFF-AP-10000026,256.074,9,128.037
202010,OFF-AP-10000275,1640.7,5,1640.7
202010,OFF-AP-10000696,28.84,2,28.84
202010,OFF-AP-10002191,269.91,5,269.91
202010,OFF-AP-10003287,203.88,5,203.88
202010,OFF-AP-10003971,29.403,3,29.403
202010,OFF-AR-10000369,2.78,2,2.78
202010,OFF-AR-10000657,3.44,2,3.44
202010,OFF-AR-10000658,46.2,4,46.2
202010,OFF-AR-10001761,37.376,8,37.376
202010,OFF-AR-10001955,79.36,4,79.36
202010,OFF-AR-10002656,10.688,2,10.688
202010,OFF-AR-10003183,8.016,3,8.016
202010,OFF-AR-10003514,19.9,5,19.9
202010,OFF-AR-10004272,5.04,3,5.04
202010,OFF-AR-10004648,60.45,3,60.45
202010,OFF-BI-10000145,1.872,2,1.872
202010,OFF-BI-10000301,5.176,4,5.176
202010,OFF-BI-10000320,7.38,1,7.38
202010,OFF-BI-10000404,1.72,1,1.72
202010,OFF-BI-10000829,22.45,5,22.45
202010,OFF-BI-10000977,6.08,1,6.08
202010,OFF-BI-10001078,26.9,5,26.9
202010,OFF-BI-10001098,32.07,5,32.07
202010,OFF-BI-10001249,38.28,6,38.28
202010,OFF-BI-10001308,12.56,2,12.56
202010,OFF-BI-10001757,19.188,8,9.594
202010,OFF-BI-10002498,11.214,2,11.214
202010,OFF-BI-10002813,3.96,10,3.96
202010,OFF-BI-10002949,9.728,2,9.728
202010,OFF-BI-10002982,14.301,7,14.301
202010,OFF-BI-10003196,2.992,4,2.992
202010,OFF-BI-10003708,29.8,5,29.8
202010,OFF-BI-10004140,7.184,5,3.592
202010,OFF-BI-10004519,398.352,3,398.352
202010,OFF-BI-10004817,57.504,6,57.504
202010,OFF-BI-10004828,53.568,4,53.568
202010,OFF-EN-10001415,4.464,1,4.464
202010,OFF-EN-10001434,210.84,4,210.84
202010,OFF-EN-10001509,14.28,7,14.28
202010,OFF-EN-10002500,51.12,4,51.12
202010,OFF-EN-10002600,26.55,9,13.275
202010,OFF-EN-10003055,79.96,2,79.96
202010,OFF-EN-10003286,57.96,7,57.96
202010,OFF-EN-10003862,10.67,1,10.67
202010,OFF-FA-10000585,17.45,5,17.45
202010,OFF-LA-10000414,31.05,3,31.05
202010,OFF-LA-10001474,146.544,6,146.544
202010,OFF-LA-10003510,427.42,14,427.42
202010,OFF-LA-10004008,5.76,2,5.76
202010,OFF-PA-10000061,51.84,8,51.84
202010,OFF-PA-10000069,60.736,8,60.736
202010,OFF-PA-10000157,19.98,1,19.98
202010,OFF-PA-10000249,24.56,2,24.56
202010,OFF-PA-10001184,17.94,3,17.94
202010,OFF-PA-10001293,20.736,4,20.736
202010,OFF-PA-10001295,94.85,5,94.85
202010,OFF-PA-10001497,131.904,3,131.904
202010,OFF-PA-10001870,19.44,3,19.44
202010,OFF-PA-10002245,23.92,4,23.92
202010,OFF-PA-10002986,33.4,5,33.4
202010,OFF-PA-10003001,5.344,1,5.344
202010,OFF-PA-10003177,15.552,3,15.552
202010,OFF-PA-10003591,34.44,3,34.44
202010,OFF-PA-10004101,45.36,7,45.36
202010,OFF-PA-10004621,36.288,7,36.288
202010,OFF-PA-10004971,11.56,2,11.56
202010,OFF-PA-20001166,10.368,2,10.368
202010,OFF-ST-10000760,22.368,2,22.368
202010,OFF-ST-10000876,9.952,1,9.952
202010,OFF-ST-10000934,81.96,2,81.96
202010,OFF-ST-10000943,270.34,14,270.34
202010,OFF-ST-10001321,30.84,2,30.84
202010,OFF-ST-10001328,77.55,5,77.55
202010,OFF-ST-10001590,26.96,2,26.96
202010,OFF-ST-10001809,718.64,10,718.64
202010,OFF-ST-10002562,15.008,2,15.008
202010,OFF-ST-10002974,139.424,4,139.424
202010,OFF-ST-10003479,77.88,2,77.88
202010,OFF-ST-10003638,46.84,2,46.84
202010,OFF-ST-10004258,36.63,3,36.63
202010,OFF-ST-10004459,1801.632,6,1801.632
202010,OFF-SU-10002573,70.12,4,70.12
202010,OFF-SU-10004231,29.7,3,29.7
202010,OFF-SU-10004290,10.944,2,10.944
202010,TEC-AC-10000057,47.984,2,47.984
202010,TEC-AC-10000521,27.696,3,27.696
202010,TEC-AC-10000710,148.32,9,148.32
202010,TEC-AC-10000844,339.96,5,339.96
202010,TEC-AC-10000892,648.0,8,216.0
202010,TEC-AC-10002167,24.0,2,24.0
202010,TEC-AC-10002323,106.08,6,53.04
202010,TEC-AC-10002550,31.95,1,31.95
202010,TEC-AC-10002567,239.97,3,239.97
202010,TEC-AC-10003038,17.9,2,17.9
202010,TEC-AC-10003657,108.768,4,108.768
202010,TEC-AC-10004975,263.88,3,263.88
202010,TEC-AC-20002049,619.95,5,619.95
202010,TEC-CO-10001571,439.992,1,439.992
202010,TEC-CO-10001943,479.976,3,479.976
202010,TEC-MA-10000597,59.994,2,59.994
202010,TEC-MA-10004552,1035.8,4,1035.8
202010,TEC-PH-10000369,503.96,5,503.96
202010,TEC-PH-10001527,68.72,2,68.72
202010,TEC-PH-10001552,155.48000000000002,13,77.74000000000001
202010,TEC-PH-10001578,1295.84,4,1295.84
202010,TEC-PH-10001700,105.584,2,105.584
202010,TEC-PH-10001750,263.96,4,263.96
202010,TEC-PH-10001809,299.9,2,299.9
202010,TEC-PH-10001817,572.8,2,572.8
202010,TEC-PH-10001835,631.96,4,631.96
202010,TEC-PH-10002103,150.384,2,150.384
202010,TEC-PH-10002496,311.98,2,311.98
202010,TEC-PH-10002564,149.95,5,149.95
202010,TEC-PH-10002890,135.72,3,135.72
202010,TEC-PH-10003875,29.16,3,29.16
202010,TEC-PH-10004042,158.99,1,158.99
202010,TEC-PH-10004094,249.584,2,249.584
202010,TEC-PH-10004165,824.97,3,824.97
202010,TEC-PH-10004897,55.944,7,55.944
202010,TEC-PH-10004924,11.824,2,11.824
202010,TEC-PH-20004531,87.96,5,87.96
202104,FUR-BO-10001608,354.9,5,354.9
202104,FUR-BO-10001798,556.665,5,556.665
202104,FUR-BO-10002268,388.704,6,388.704
202104,FUR-BO-10003441,257.499,3,257.499
202104,FUR-CH-10000225,194.352,3,194.352
202104,FUR-CH-10000454,1976.2379999999998,9,988.1189999999999
202104,FUR-CH-10000847,1454.9,5,1454.9
202104,FUR-CH-10001545,638.288,7,638.288
202104,FUR-CH-10002024,1121.568,2,1121.568
202104,FUR-CH-10002304,41.568,2,41.568
202104,FUR-CH-10002880,344.372,4,344.372
202104,FUR-CH-10003817,327.996,6,327.996
202104,FUR-CH-10004086,933.536,4,933.536
202104,FUR-CH-10004287,1325.76,6,1325.76
202104,FUR-CH-10004540,95.984,4,95.984
202104,FUR-CH-10004886,383.8,5,383.8
202104,FUR-CH-10004983,434.646,3,434.646
202104,FUR-FU-10000023,23.56,5,23.56
202104,FUR-FU-10000206,18.624,8,18.624
202104,FUR-FU-10000550,9.96,2,9.96
202104,FUR-FU-10000723,82.64,2,82.64
202104,FUR-FU-10001602,30.344,2,30.344
202104,FUR-FU-10001889,31.56,3,31.56
202104,FUR-FU-10002597,24.7,5,24.7
202104,FUR-FU-10003268,159.92,4,159.92
202104,FUR-FU-10003274,7.04,4,7.04
202104,FUR-FU-10003798,79.12,5,79.12
202104,FUR-FU-10003799,71.12,4,71.12
202104,FUR-FU-10003975,86.62,2,86.62
202104,FUR-FU-10004748,127.88,5,127.88
202104,FUR-TA-10001889,1272.63,6,1272.63
202104,FUR-TA-10002622,205.176,2,205.176
202104,FUR-TA-10004086,343.92,4,343.92
202104,OFF-AP-10001271,203.92,4,203.92
202104,OFF-AP-10002350,30.144,2,30.144
202104,OFF-AP-10002578,78.272,2,78.272
202104,OFF-AP-10003278,33.528,3,33.528
202104,OFF-AP-10004487,48.792,3,48.792
202104,OFF-AP-10004980,113.76,3,113.76
202104,OFF-AR-10000034,13.568,4,13.568
202104,OFF-AR-10000588,59.52,3,59.52
202104,OFF-AR-10000614,32.13,9,32.13
202104,OFF-AR-10000823,5.46,3,5.46
202104,OFF-AR-10001221,33.488,7,33.488
202104,OFF-AR-10001573,6.99,3,6.99
202104,OFF-AR-10001953,263.88,6,263.88
202104,OFF-AR-10002399,17.04,4,17.04
202104,OFF-AR-10002833,3.64,2,3.64
202104,OFF-AR-10002956,88.04,4,88.04
202104,OFF-AR-10003056,12.84,3,12.84
202104,OFF-AR-10003156,30.48,3,30.48
202104,OFF-AR-10003190,2.88,1,2.88
202104,OFF-AR-10004022,71.96,2,71.96
202104,OFF-AR-10004456,73.2,5,73.2
202104,OFF-AR-10004582,3.28,2,3.28
202104,OFF-AR-10004817,15.48,3,15.48
202104,OFF-AR-10004974,9.84,3,9.84
202104,OFF-BI-10000050,5.84,1,5.84
202104,OFF-BI-10000069,48.032,4,48.032
202104,OFF-BI-10000174,32.48,7,16.24
202104,OFF-BI-10000315,28.485,5,28.485
202104,OFF-BI-10000591,9.336,3,9.336
202104,OFF-BI-10000831,5.28,2,5.28
202104,OFF-BI-10001153,20.724,2,20.724
202104,OFF-BI-10001982,4.896,3,4.896
202104,OFF-BI-10002414,25.06,2,25.06
202104,OFF-BI-10002432,25.3,5,25.3
202104,OFF-BI-10002764,18.088,7,18.088
202104,OFF-BI-10002854,44.848,8,44.848
202104,OFF-BI-10003305,14.352,3,14.352
202104,OFF-BI-10003355,3.984,1,3.984
202104,OFF-BI-10003707,36.624,3,36.624
202104,OFF-BI-10003712,35.352,9,35.352
202104,OFF-BI-10004040,3.108,2,3.108
202104,OFF-BI-10004140,3.592,1,3.592
202104,OFF-BI-10004224,121.104,6,121.104
202104,OFF-BI-10004330,99.846,9,99.846
202104,OFF-BI-10004584,189.588,2,189.588
202104,OFF-BI-10004593,251.52,6,251.52
202104,OFF-BI-10004600,588.784,2,588.784
202104,OFF-BI-10004716,8.904,2,8.904
202104,OFF-BI-10004826,13.208,1,13.208
202104,OFF-BI-10004967,8.32,5,8.32
202104,OFF-BI-10004995,1088.792,4,1088.792
202104,OFF-EN-10001137,8.26,2,8.26
202104,OFF-EN-10001509,6.12,3,6.12
202104,OFF-EN-10002312,8.872,1,8.872
202104,OFF-EN-10002500,63.9,5,63.9
202104,OFF-EN-10002973,17.92,4,17.92
202104,OFF-EN-10004386,71.97,3,71.97
202104,OFF-FA-10000134,29.05,5,29.05
202104,OFF-FA-10002280,30.0,6,30.0
