month_key,State,Product ID,avg_delivery_days,total_orders
201911,Pennsylvania,FUR-BO-10002545,4.0,1
201911,Pennsylvania,FUR-CH-10004997,7.0,1
201911,Pennsylvania,FUR-FU-10000409,4.0,1
201911,Pennsylvania,FUR-FU-10001468,5.0,1
201911,Pennsylvania,OFF-BI-10003656,4.0,1
201911,Pennsylvania,OFF-BI-10003684,5.0,1
201911,Pennsylvania,OFF-BI-10004656,4.0,1
201911,Pennsylvania,OFF-EN-10003040,5.0,1
201911,Pennsylvania,OFF-LA-10000452,7.0,1
201911,Pennsylvania,OFF-PA-10001583,3.0,1
201911,Pennsylvania,OFF-PA-10002137,7.0,1
201911,Pennsylvania,OFF-ST-10003656,4.0,1
201911,Pennsylvania,OFF-ST-10003716,5.0,1
201911,Pennsylvania,OFF-SU-10000157,5.0,1
201911,Pennsylvania,TEC-AC-10001101,5.0,1
201911,Pennsylvania,TEC-AC-10003023,2.0,1
201911,Pennsylvania,TEC-AC-10004864,5.0,1
201911,Pennsylvania,TEC-PH-10001128,4.0,1
201911,Rhode Island,FUR-FU-10001095,2.0,1
201911,South Carolina,FUR-FU-10003773,3.0,1
201911,South Carolina,OFF-AR-10004757,3.0,1
201911,South Carolina,OFF-BI-10000309,3.0,1
201911,South Carolina,OFF-PA-10001363,3.0,1
201911,Tennessee,OFF-AP-10002118,6.0,1
201911,Tennessee,OFF-AR-10001315,6.0,1
201911,Tennessee,OFF-PA-10000141,5.0,1
201911,Tennessee,OFF-PA-10001019,5.0,1
201911,Tennessee,OFF-PA-10002137,6.0,1
201911,Texas,FUR-BO-10004467,4.0,1
201911,Texas,FUR-CH-10001973,3.0,1
201911,Texas,FUR-CH-10002758,5.0,1
201911,Texas,FUR-FU-10000221,5.0,1
201911,Texas,FUR-FU-10001940,4.0,1
201911,Texas,FUR-FU-10003194,5.0,1
201911,Texas,FUR-FU-10004587,6.0,1
201911,Texas,FUR-TA-10000577,5.0,1
201911,Texas,OFF-AP-10004336,4.0,1
201911,Texas,OFF-AR-10003183,4.0,1
201911,Texas,OFF-AR-10003582,4.0,1
201911,Texas,OFF-BI-10000201,5.0,1
201911,Texas,OFF-BI-10000632,2.0,1
201911,Texas,OFF-BI-10001267,4.0,1
201911,Texas,OFF-BI-10001359,4.0,1
201911,Texas,OFF-BI-10001765,3.0,1
201911,Texas,OFF-EN-10001509,6.0,1
201911,Texas,OFF-EN-10002600,4.0,1
201911,Texas,OFF-EN-10003001,7.0,1
201911,Texas,OFF-EN-10004773,2.0,1
201911,Texas,OFF-LA-10000248,5.0,1
201911,Texas,OFF-LA-10001317,5.0,1
201911,Texas,OFF-LA-10003923,6.0,1
201911,Texas,OFF-PA-10000955,5.0,1
201911,Texas,OFF-PA-10001033,4.0,1
201911,Texas,OFF-PA-10003724,4.0,1
201911,Texas,OFF-PA-10004100,4.0,1
201911,Texas,OFF-PA-10004609,1.0,1
201911,Texas,OFF-ST-10001328,0.0,1
201911,Texas,OFF-SU-10000432,4.0,1
201911,Texas,OFF-SU-10004115,5.0,1
201911,Texas,TEC-AC-10001635,5.0,1
201911,Texas,TEC-AC-10002567,6.0,1
201911,Texas,TEC-AC-10003709,4.0,1
201911,Texas,TEC-AC-20003832,4.0,1
201911,Texas,TEC-MA-10004679,4.0,1
201911,Texas,TEC-PH-10002923,5.0,1
201911,Texas,TEC-PH-10003505,4.0,1
201911,Texas,TEC-PH-10004922,6.0,1
201911,Texas,TEC-PH-10004959,4.0,1
201911,Utah,OFF-PA-10000357,5.0,1
201911,Utah,OFF-PA-10003016,3.0,1
201911,Virginia,FUR-CH-10004754,0.0,1
201911,Virginia,FUR-FU-10002045,5.0,1
201911,Virginia,OFF-PA-10002262,6.0,1
201911,Virginia,TEC-AC-20002550,5.0,1
201911,Washington,FUR-FU-10003553,7.0,1
201911,Washington,FUR-TA-10003008,7.0,1
201911,Washington,OFF-AP-10002892,2.0,1
201911,Washington,OFF-BI-10003527,2.0,1
201911,Washington,OFF-BI-10004656,6.0,1
201911,Washington,OFF-PA-10001800,6.0,1
201911,Washington,OFF-ST-10000036,6.0,1
201911,Washington,OFF-ST-10002344,6.0,1
201911,Washington,TEC-AC-10000023,5.0,1
201911,Washington,TEC-AC-10002718,2.0,1
201911,Washington,TEC-PH-10001750,5.0,1
201911,Wisconsin,FUR-CH-10001482,5.0,1
201911,Wisconsin,OFF-AP-10001293,5.0,1
201911,Wisconsin,OFF-BI-10004970,5.0,1
201911,Wisconsin,OFF-ST-10002214,5.0,1
201911,Wisconsin,OFF-ST-10004186,7.0,1
201911,Wisconsin,OFF-ST-10004258,5.0,1
202009,Alabama,FUR-CH-10004853,4.0,1
202009,Alabama,FUR-FU-10001731,6.0,1
202009,Alabama,FUR-TA-10003569,4.0,1
202009,Alabama,TEC-PH-10003187,4.0,1
202009,Arizona,FUR-FU-10002937,5.0,1
202009,Arizona,OFF-AP-10004980,4.0,1
202009,Arizona,OFF-AR-10001246,5.0,1
202009,Arizona,OFF-AR-10003179,5.0,1
202009,Arizona,OFF-BI-10000778,4.0,1
202009,Arizona,OFF-BI-10003984,4.0,1
202009,Arizona,OFF-PA-10000501,4.0,1
202009,Arizona,OFF-ST-10000798,4.0,1
202009,Arizona,OFF-ST-10002743,4.0,1
202009,Arizona,TEC-AC-10002345,5.0,1
202009,Arizona,TEC-PH-10001750,4.0,1
202009,Arizona,TEC-PH-10003095,2.0,1
202009,California,FUR-BO-10000330,4.0,1
202009,California,FUR-BO-10003159,4.0,1
202009,California,FUR-CH-10000155,2.0,1
202009,California,FUR-CH-10002372,5.0,1
202009,California,FUR-CH-10004997,2.0,1
202009,California,FUR-FU-10000010,4.0,1
202009,California,FUR-FU-10001591,5.0,1
202009,California,FUR-FU-10002379,2.0,1
202009,California,FUR-FU-10003464,4.0,1
202009,California,FUR-FU-10003799,6.0,1
202009,California,FUR-FU-10004018,2.0,1
202009,California,FUR-FU-10004188,0.0,1
202009,California,FUR-FU-10004973,2.0,1
202009,California,FUR-TA-10002607,4.0,1
202009,California,OFF-AP-10000696,3.0,1
202009,California,OFF-AP-10002082,3.0,1
202009,California,OFF-AP-10002495,7.0,1
202009,California,OFF-AP-10002651,4.0,1
202009,California,OFF-AP-10004532,4.0,1
202009,California,OFF-AR-10000380,5.0,1
202009,California,OFF-AR-10003602,5.0,1
202009,California,OFF-AR-10004648,4.0,1
202009,California,OFF-BI-10001628,2.0,1
202009,California,OFF-BI-10001900,4.0,1
202009,California,OFF-BI-10001922,3.0,1
202009,California,OFF-BI-10003274,5.0,1
202009,California,OFF-BI-10004001,7.0,1
202009,California,OFF-BI-10004140,3.0,1
202009,California,OFF-EN-10000056,5.0,1
202009,California,OFF-EN-10000461,6.0,1
202009,California,OFF-FA-10002763,2.0,1
202009,California,OFF-LA-10003190,4.0,1
202009,California,OFF-PA-10000994,2.0,1
202009,California,OFF-PA-10001450,4.0,1
202009,California,OFF-PA-10002377,2.0,1
202009,California,OFF-PA-10002606,3.0,1
202009,California,OFF-PA-10003441,2.0,1
202009,California,OFF-PA-10004100,2.0,1
202009,California,OFF-PA-10004530,3.5,2
202009,California,OFF-ST-10001325,6.0,1
202009,California,OFF-ST-10001328,2.0,1
202009,California,OFF-ST-10002370,5.0,1
202009,California,OFF-ST-10002486,3.0,1
202009,California,OFF-ST-10003656,5.0,1
202009,California,OFF-ST-10004186,3.0,1
202009,California,OFF-SU-10001574,4.0,1
202009,California,OFF-SU-10004498,4.0,1
202009,California,OFF-SU-10004782,5.0,1
202009,California,OFF-SU-10004884,7.0,1
202009,California,TEC-AC-10003038,6.0,1
202009,California,TEC-AC-10003499,2.0,1
202009,California,TEC-AC-10003590,6.0,1
202009,California,TEC-CO-10001449,3.0,1
202009,California,TEC-PH-10003555,7.0,1
202009,Colorado,FUR-FU-10000073,1.0,1
202009,Colorado,OFF-BI-10002012,6.0,1
202009,Colorado,OFF-EN-10004483,6.0,1
202009,Colorado,OFF-FA-10003021,6.0,1
202009,Connecticut,OFF-AP-10002311,2.0,1
202009,Connecticut,OFF-AR-10004930,4.0,1
202009,Connecticut,OFF-BI-10000822,4.0,1
202009,Connecticut,OFF-PA-10002222,4.0,1
202009,Connecticut,TEC-PH-10004959,2.0,1
202009,Florida,FUR-FU-10002268,0.0,1
202009,Florida,FUR-FU-10003394,0.0,1
202009,Florida,OFF-BI-10003166,2.0,1
202009,Florida,OFF-PA-10001937,0.0,1
202009,Florida,OFF-ST-10001321,0.0,1
202009,Florida,TEC-AC-10001465,6.0,1
202009,Florida,TEC-AC-10003198,5.0,1
202009,Georgia,FUR-FU-10003975,7.0,1
202009,Georgia,OFF-EN-10004459,4.0,1
202009,Georgia,OFF-PA-10000141,4.0,1
202009,Georgia,OFF-PA-10001712,7.0,1
202009,Georgia,OFF-PA-20001970,4.0,1
202009,Georgia,TEC-AC-10000682,7.0,1
202009,Georgia,TEC-AC-20002049,4.0,1
202009,Illinois,FUR-CH-10003817,4.0,1
202009,Illinois,FUR-FU-10003849,2.0,1
202009,Illinois,OFF-AR-10004602,4.0,1
202009,Illinois,OFF-BI-10000138,4.0,1
202009,Illinois,OFF-BI-10001670,2.0,1
202009,Illinois,OFF-EN-10002621,4.0,1
202009,Indiana,FUR-CH-10000015,5.0,1
202009,Indiana,OFF-AR-10000817,2.0,1
202009,Indiana,OFF-ST-10000025,2.0,1
202009,Indiana,TEC-AC-10001314,5.0,1
202009,Iowa,FUR-CH-10000988,4.0,1
202009,Iowa,OFF-BI-10001525,4.0,1
202009,Iowa,OFF-BI-10004040,4.0,1
202009,Louisiana,FUR-CH-10001270,6.0,1
202009,Louisiana,FUR-TA-10001039,3.0,1
202009,Maryland,OFF-BI-10000962,5.0,1
202009,Maryland,OFF-ST-10004123,5.0,1
202009,Maryland,OFF-ST-20004950,5.0,1
202009,Maryland,TEC-PH-10000730,5.0,1
202009,Maryland,TEC-PH-10000895,5.0,1
202009,Massachusetts,FUR-BO-10004695,4.0,1
202009,Massachusetts,FUR-CH-10000785,5.0,1
202009,Massachusetts,FUR-CH-10003817,7.0,1
202009,Massachusetts,FUR-FU-10000308,7.0,1
202009,Massachusetts,FUR-FU-10004006,0.0,1
202009,Massachusetts,OFF-AP-10003842,4.0,1
202009,Massachusetts,OFF-BI-10001308,2.0,1
202009,Massachusetts,OFF-BI-10001510,7.0,1
202009,Massachusetts,OFF-PA-10003039,4.0,1
202009,Massachusetts,OFF-ST-10003208,7.0,1
202009,Massachusetts,TEC-PH-10002415,5.0,1
202009,Michigan,FUR-BO-10000468,6.0,1
202009,Michigan,OFF-AR-10000127,3.0,1
202009,Michigan,OFF-AR-10001044,6.0,1
202009,Michigan,OFF-LA-10001982,4.0,1
202009,Michigan,OFF-PA-10003172,3.0,1
202009,Minnesota,FUR-FU-10001706,5.0,1
202009,Minnesota,OFF-PA-10001970,5.0,1
202009,Nevada,OFF-BI-10004040,6.0,1
202009,New Hampshire,OFF-BI-10002735,4.0,1
202009,New Jersey,FUR-FU-10002107,7.0,1
202009,New Jersey,OFF-AP-10003860,7.0,1
202009,New Jersey,OFF-BI-10003314,3.0,1
202009,New Jersey,OFF-BI-10004593,7.0,1
202009,New Jersey,OFF-LA-10000414,7.0,1
202009,New Jersey,OFF-PA-10000556,7.0,1
202009,New Jersey,TEC-AC-10002006,3.0,1
202009,New Jersey,TEC-PH-10002726,3.0,1
202009,New Mexico,OFF-AR-10001972,5.0,1
202009,New York,FUR-BO-10004709,4.0,1
202009,New York,FUR-BO-10004834,6.0,1
202009,New York,FUR-CH-10000665,7.0,1
202009,New York,FUR-CH-10001545,0.0,1
202009,New York,FUR-CH-10001973,6.0,1
202009,New York,FUR-FU-10000277,4.0,1
202009,New York,FUR-TA-10003569,5.0,1
202009,New York,FUR-TA-10003837,0.0,1
202009,New York,FUR-TA-10004154,4.0,1
202009,New York,OFF-AP-10001962,6.0,1
202009,New York,OFF-AP-10002578,5.0,1
202009,New York,OFF-AR-10000817,7.0,1
202009,New York,OFF-AR-10004685,6.0,1
202009,New York,OFF-BI-10000088,7.0,1
202009,New York,OFF-BI-10000605,5.0,1
202009,New York,OFF-BI-10002012,4.0,1
202009,New York,OFF-BI-10002082,4.0,1
202009,New York,OFF-BI-10002437,6.0,1
202009,New York,OFF-EN-10002504,6.0,1
202009,New York,OFF-EN-10003055,5.0,1
202009,New York,OFF-FA-10000490,6.0,1
202009,New York,OFF-FA-10003059,5.0,1
202009,New York,OFF-FA-10004854,7.0,1
202009,New York,OFF-LA-10001317,5.0,1
202009,New York,OFF-LA-10002043,6.0,1
202009,New York,OFF-LA-10002762,6.0,1
202009,New York,OFF-PA-10001970,6.0,1
202009,New York,OFF-PA-10002365,4.0,1
202009,New York,OFF-PA-10002464,6.0,1
202009,New York,OFF-PA-10002947,0.0,1
202009,New York,OFF-PA-10004071,6.0,1
202009,New York,OFF-ST-10000585,4.0,1
202009,New York,OFF-ST-10000617,6.0,1
202009,New York,OFF-ST-10001526,5.0,1
202009,New York,OFF-ST-10001713,6.0,1
202009,New York,OFF-ST-10001932,4.0,1
202009,New York,OFF-ST-10002486,0.0,1
202009,New York,OFF-ST-10003058,6.0,1
202009,New York,OFF-ST-10003638,5.0,1
202009,New York,OFF-ST-10003641,4.0,1
202009,New York,TEC-AC-10001590,4.0,1
202009,New York,TEC-AC-10001998,4.0,1
202009,New York,TEC-AC-10002305,5.0,1
202009,New York,TEC-AC-10002402,4.0,1
202009,New York,TEC-AC-10003033,6.0,1
202009,New York,TEC-AC-10004171,2.0,1
202009,New York,TEC-CO-10000971,5.0,1
202009,New York,TEC-CO-10001571,4.0,1
202009,New York,TEC-MA-10002859,7.0,1
202009,New York,TEC-PH-10000011,3.0,1
202009,New York,TEC-PH-10000169,6.0,1
202009,New York,TEC-PH-10002170,6.0,1
202009,New York,TEC-PH-10002922,6.0,1
202009,New York,TEC-PH-10003012,5.0,1
202009,North Carolina,OFF-AR-10001953,2.0,1
202009,North Carolina,OFF-BI-10000014,4.0,1
202009,North Carolina,OFF-EN-10000927,5.0,1
202009,Ohio,OFF-AR-10003504,0.0,1
202009,Ohio,OFF-BI-10003196,0.0,1
202009,Ohio,OFF-EN-10003068,0.0,1
202009,Ohio,OFF-LA-10003510,0.0,1
202009,Ohio,OFF-ST-10001172,0.0,1
202009,Oklahoma,OFF-PA-20000477,5.0,1
202009,Oklahoma,TEC-PH-10004120,3.0,1
202009,Oregon,OFF-BI-10000962,5.0,1
202009,Oregon,OFF-PA-10000474,6.0,1
202009,Oregon,OFF-PA-10004100,6.0,1
202009,Oregon,TEC-AC-10001956,6.0,1
202009,Pennsylvania,FUR-BO-10004834,4.0,1
202009,Pennsylvania,FUR-FU-20004848,4.0,1
202009,Pennsylvania,OFF-AR-10000634,3.0,1
202009,Pennsylvania,OFF-AR-10001683,4.0,1
202009,Pennsylvania,OFF-AR-10004042,4.0,1
202009,Pennsylvania,OFF-BI-10000474,4.0,1
202009,Pennsylvania,OFF-BI-10000848,7.0,1
202009,Pennsylvania,OFF-BI-10001249,4.0,1
202009,Pennsylvania,OFF-BI-10001525,4.0,1
202009,Pennsylvania,OFF-BI-10002609,5.0,1
202009,Pennsylvania,OFF-BI-10003712,0.0,1
202009,Pennsylvania,OFF-BI-10004209,6.0,1
202009,Pennsylvania,OFF-BI-10004224,3.0,1
202009,Pennsylvania,OFF-BI-10004781,7.0,1
202009,Pennsylvania,OFF-EN-10001335,4.0,1
202009,Pennsylvania,OFF-EN-10001509,4.0,1
202009,Pennsylvania,OFF-ST-10001522,5.0,1
202009,Pennsylvania,OFF-ST-10004963,4.0,1
202009,Pennsylvania,OFF-SU-10000898,3.0,1
202009,Pennsylvania,OFF-SU-10002881,4.0,1
202009,Pennsylvania,TEC-AC-10003832,3.0,1
202009,Pennsylvania,TEC-PH-10002680,7.0,1
202009,Pennsylvania,TEC-PH-10003357,3.0,1
202009,South Carolina,FUR-CH-10000309,5.0,1
202009,South Carolina,OFF-BI-10000050,5.0,1
202009,South Carolina,OFF-EN-10001453,5.0,1
202009,South Carolina,OFF-PA-10001801,5.0,1
202009,South Carolina,OFF-ST-10000563,5.0,1
202009,South Carolina,OFF-ST-10001809,3.0,1
202009,South Carolina,OFF-ST-10002444,5.0,1
202009,South Carolina,OFF-ST-10004186,5.0,1
202009,South Carolina,TEC-PH-10000369,5.0,1
202009,South Carolina,TEC-PH-10002538,5.0,1
202009,Tennessee,OFF-AR-10001315,4.0,1
202009,Tennessee,OFF-BI-10000042,4.0,1
202009,Tennessee,OFF-BI-10000545,4.0,1
202009,Tennessee,OFF-BI-10001116,7.0,1
202009,Tennessee,OFF-BI-10001982,7.0,1
202009,Tennessee,OFF-BI-10004506,7.0,1
202009,Tennessee,OFF-FA-10003059,4.0,1
202009,Tennessee,OFF-LA-10003714,4.0,1
202009,Tennessee,OFF-PA-10004665,7.0,1
202009,Tennessee,OFF-ST-10001522,4.0,1
202009,Tennessee,OFF-ST-10002289,4.0,1
202009,Tennessee,OFF-ST-10003716,4.0,1
202009,Texas,FUR-CH-10000553,4.0,1
202009,Texas,FUR-CH-10003981,4.0,1
202009,Texas,FUR-FU-10001706,3.0,1
202009,Texas,FUR-FU-10003535,4.0,1
202009,Texas,OFF-BI-10000088,4.0,1
202009,Texas,OFF-BI-10000962,6.0,1
202009,Texas,OFF-BI-10003708,6.0,1
202009,Texas,OFF-BI-10004967,2.0,1
202009,Texas,OFF-SU-10003567,6.0,1
202009,Texas,TEC-AC-10000109,3.0,1
202009,Texas,TEC-AC-10004353,3.0,1
202009,Texas,TEC-PH-10001760,2.0,1
202009,Texas,TEC-PH-10002922,3.0,1
202009,Utah,FUR-TA-10000577,5.0,1
202009,Utah,FUR-TA-10003008,5.0,1
202009,Virginia,FUR-BO-10003433,5.0,1
202009,Virginia,FUR-FU-10000820,7.0,1
202009,Virginia,FUR-FU-10002554,4.0,1
202009,Virginia,OFF-BI-10002799,6.0,1
202009,Virginia,OFF-EN-10001539,5.0,1
202009,Virginia,OFF-PA-10001125,5.0,1
202009,Virginia,OFF-PA-10001972,4.0,1
202009,Virginia,TEC-PH-10002496,5.0,1
202009,Washington,FUR-CH-10004289,5.0,1
202009,Washington,FUR-FU-10004748,6.0,1
202009,Washington,OFF-AR-10002067,2.0,1
202009,Washington,OFF-AR-10004042,2.0,1
202009,Washington,OFF-BI-10001097,2.0,1
202009,Washington,OFF-BI-10001628,3.0,1
202009,Washington,OFF-BI-10002160,6.0,1
202009,Washington,OFF-LA-10002945,5.0,1
202009,Washington,OFF-PA-10001776,6.0,1
202009,Washington,OFF-ST-10003123,6.0,1
202009,Washington,OFF-ST-10003994,2.0,1
202009,Washington,TEC-AC-10002567,5.0,1
202009,Washington,TEC-AC-10004209,5.0,1
202010,Arizona,TEC-PH-10001527,4.0,1
202010,Arizona,TEC-PH-10001700,4.0,1
202010,California,FUR-BO-10004409,5.0,1
202010,California,FUR-CH-10001714,2.0,1
202010,California,FUR-CH-10001854,4.0,1
202010,California,FUR-CH-10003956,3.0,1
202010,California,FUR-CH-10004218,0.0,1
202010,California,FUR-CH-10004495,4.0,1
202010,California,FUR-CH-10004540,4.0,1
202010,California,FUR-FU-10001588,4.0,1
202010,California,FUR-FU-10001731,4.0,1
202010,California,FUR-FU-10003424,4.0,1
202010,California,FUR-TA-10001086,4.0,1
202010,California,FUR-TA-10001857,5.0,1
202010,California,OFF-AP-10000275,5.0,1
202010,California,OFF-AR-10004272,0.0,1
202010,California,OFF-AR-10004648,5.0,1
202010,California,OFF-BI-10001757,1.0,1
202010,California,OFF-BI-10002949,4.0,1
202010,California,OFF-BI-10003708,4.0,1
202010,California,OFF-BI-10004519,0.0,1
202010,California,OFF-BI-10004817,6.0,1
202010,California,OFF-BI-10004828,1.0,1
202010,California,OFF-EN-10001434,4.0,1
202010,California,OFF-EN-10001509,6.0,1
202010,California,OFF-EN-10002600,4.0,2
202010,California,OFF-FA-10000585,0.0,1
202010,California,OFF-LA-10000414,2.0,1
202010,California,OFF-LA-10003510,4.0,1
202010,California,OFF-LA-10004008,4.0,1
202010,California,OFF-PA-10000157,0.0,1
202010,California,OFF-PA-10002986,4.0,1
202010,California,OFF-PA-10004101,1.0,1
202010,California,OFF-PA-10004971,4.0,1
202010,California,OFF-ST-10000943,5.0,1
202010,California,OFF-ST-10001590,3.0,1
202010,California,OFF-ST-10003479,0.0,1
202010,California,OFF-ST-10003638,0.0,1
202010,California,OFF-SU-10004231,0.0,1
202010,California,TEC-AC-10000710,4.0,1
202010,California,TEC-AC-10000892,5.0,1
202010,California,TEC-AC-10002567,4.0,1
202010,California,TEC-PH-10000369,1.0,1
202010,California,TEC-PH-10001578,0.0,1
202010,Colorado,FUR-CH-10000422,0.0,1
202010,Colorado,FUR-FU-10003026,3.0,1
202010,Colorado,OFF-ST-10002974,5.0,1
202010,Colorado,OFF-SU-10004290,5.0,1
202010,Colorado,TEC-CO-10001571,3.0,1
202010,Colorado,TEC-MA-10000597,3.0,1
202010,Colorado,TEC-PH-20004531,3.0,1
202010,Connecticut,OFF-BI-10001078,4.0,1
202010,Delaware,FUR-CH-10002439,5.0,1
202010,Delaware,OFF-ST-10001328,3.0,1
202010,Delaware,TEC-PH-10004042,5.0,1
202010,Florida,FUR-TA-10000577,7.0,1
202010,Florida,OFF-AR-10001761,4.0,1
202010,Florida,OFF-AR-10002656,0.0,1
202010,Florida,OFF-BI-10000145,4.0,1
202010,Florida,OFF-BI-10002498,4.0,1
202010,Florida,OFF-ST-10000760,7.0,1
202010,Florida,OFF-ST-10000876,4.0,1
202010,Florida,OFF-ST-10004459,5.0,1
202010,Florida,TEC-PH-10004897,0.0,1
202010,Florida,TEC-PH-10004924,0.0,1
202010,Georgia,FUR-CH-10001482,5.0,1
202010,Illinois,OFF-AR-10003183,7.0,1
202010,Illinois,OFF-BI-10000301,4.0,1
202010,Illinois,OFF-BI-10003196,4.0,1
202010,Illinois,TEC-AC-10000844,5.0,1
202010,Illinois,TEC-AC-10003657,4.0,1
202010,Indiana,OFF-BI-10001308,5.0,1
202010,Indiana,TEC-PH-10001750,5.0,1
202010,Indiana,TEC-PH-10002890,5.0,1
202010,Kentucky,FUR-CH-10001891,4.0,1
202010,Kentucky,FUR-FU-10001918,6.0,1
202010,Kentucky,FUR-FU-10002885,6.0,1
202010,Kentucky,OFF-EN-10003862,6.0,1
202010,Kentucky,OFF-ST-10004258,6.0,1
202010,Kentucky,TEC-PH-10001552,4.0,1
202010,Maryland,OFF-BI-10000320,3.0,1
202010,Maryland,OFF-PA-10001870,3.0,1
202010,Massachusetts,OFF-BI-10000829,3.0,1
202010,Massachusetts,TEC-PH-10002496,3.0,1
202010,Michigan,FUR-CH-10000513,4.0,1
202010,Michigan,FUR-FU-10000719,0.0,1
202010,Michigan,OFF-AP-10002191,4.0,1
202010,Michigan,OFF-AP-10003971,3.0,1
202010,Michigan,OFF-BI-10001249,5.0,1
202010,Michigan,OFF-EN-10003286,3.0,1
202010,Michigan,OFF-SU-10002573,4.0,1
202010,Michigan,TEC-AC-20002049,3.0,1
202010,Michigan,TEC-PH-10001809,2.0,1
202010,Michigan,TEC-PH-10002564,5.0,1
202010,Michigan,TEC-PH-10003875,3.0,1
202010,Nevada,OFF-AR-10001955,2.0,1
202010,New Hampshire,OFF-PA-10003591,1.0,1
202010,New Jersey,OFF-EN-10002500,6.0,1
202010,New Jersey,OFF-PA-10001295,6.0,1
202010,New Jersey,TEC-AC-10000892,6.0,1
202010,New York,FUR-BO-10002545,2.0,1
202010,New York,FUR-BO-10002613,2.0,1
202010,New York,FUR-TA-10001307,5.0,1
202010,New York,OFF-AR-10000369,2.0,1
202010,New York,OFF-AR-10003514,2.0,1
202010,New York,OFF-EN-10003055,2.0,1
202010,New York,OFF-PA-10000061,2.0,1
202010,New York,OFF-PA-10000249,2.0,1
202010,New York,OFF-PA-10002245,4.0,1
202010,New York,TEC-AC-10002550,2.0,1
202010,New York,TEC-MA-10004552,0.0,1
202010,New York,TEC-PH-10001552,2.0,1
202010,New York,TEC-PH-10001835,4.0,1
202010,New York,TEC-PH-10004165,4.0,1
202010,North Carolina,OFF-BI-10001757,4.0,1
202010,Ohio,FUR-BO-10004409,3.0,1
202010,Ohio,OFF-BI-10001098,3.0,1
202010,Ohio,TEC-AC-10000057,3.0,1
202010,Ohio,TEC-AC-10000892,4.0,1
202010,Ohio,TEC-AC-10002167,3.0,1
202010,Ohio,TEC-AC-10002323,2.0,1
202010,Oregon,FUR-BO-10003660,4.0,1
202010,Oregon,FUR-CH-10000422,4.0,1
202010,Oregon,FUR-FU-10000629,2.0,1
202010,Oregon,OFF-AP-10003287,6.0,1
202010,Oregon,OFF-BI-10002982,6.0,1
202010,Oregon,OFF-LA-10001474,6.0,1
202010,Oregon,OFF-PA-10001497,6.0,1
202010,Oregon,OFF-ST-10001809,6.0,1
202010,Oregon,TEC-AC-10002323,2.0,1
202010,Oregon,TEC-PH-10001817,3.0,1
202010,Pennsylvania,FUR-FU-10003623,5.0,1
202010,Pennsylvania,OFF-PA-10001293,5.0,1
202010,Pennsylvania,OFF-ST-10002562,6.0,1
202010,Texas,FUR-CH-10002024,0.0,1
202010,Texas,FUR-FU-10003708,5.0,1
202010,Texas,FUR-FU-10004952,0.0,1
202010,Texas,FUR-TA-10002607,6.0,1
202010,Texas,OFF-AP-10000026,4.0,1
202010,Texas,OFF-AR-10000657,5.0,1
202010,Texas,OFF-BI-10000404,5.0,1
202010,Texas,OFF-BI-10000977,5.0,1
202010,Texas,OFF-BI-10002813,7.0,1
202010,Texas,OFF-BI-10004140,5.0,1
202010,Texas,OFF-EN-10001415,7.0,1
202010,Texas,OFF-PA-10000069,5.0,1
202010,Texas,OFF-PA-10003001,0.0,1
202010,Texas,OFF-PA-10003177,6.0,1
202010,Texas,OFF-PA-10004621,3.0,1
202010,Texas,OFF-PA-20001166,6.0,1
202010,Texas,TEC-AC-10000521,4.0,1
202010,Texas,TEC-AC-10004975,0.0,1
202010,Texas,TEC-CO-10001943,5.0,1
202010,Texas,TEC-PH-10002103,3.0,1
202010,Virginia,OFF-AP-10000026,3.0,1
202010,Virginia,OFF-AP-10000696,4.0,1
202010,Virginia,OFF-AR-10000658,4.0,1
202010,Virginia,OFF-ST-10001321,4.0,1
202010,Washington,FUR-FU-10002505,4.0,1
202010,Washington,OFF-BI-10004140,5.0,1
202010,Washington,OFF-PA-10001184,4.0,1
202010,Washington,OFF-ST-10000934,5.0,1
202010,Washington,TEC-AC-10003038,5.0,1
202010,Washington,TEC-PH-10004094,4.0,1
202104,Arizona,FUR-CH-10004086,0.0,1
202104,Arizona,FUR-FU-10000023,7.0,1
202104,Arizona,FUR-TA-10001889,7.0,1
202104,Arizona,OFF-AP-10002350,7.0,1
202104,Arizona,OFF-AP-10002578,7.0,1
202104,Arizona,OFF-BI-10000315,7.0,1
202104,Arizona,OFF-FA-10003112,7.0,1
202104,Arizona,OFF-ST-10001228,0.0,1
202104,Arizona,OFF-SU-10003505,7.0,1
202104,Arkansas,FUR-FU-10003268,7.0,1
202104,Arkansas,OFF-FA-10002280,7.0,1
202104,Arkansas,OFF-PA-10001934,7.0,1
202104,California,FUR-BO-10001798,5.0,1
202104,California,FUR-BO-10003441,4.0,1
202104,California,FUR-CH-10000225,2.0,1
202104,California,FUR-CH-10001545,4.0,1
202104,California,FUR-CH-10002024,2.0,1
202104,California,FUR-CH-10002304,7.0,1
202104,California,FUR-CH-10004886,4.0,1
202104,California,FUR-FU-10001889,4.0,1
202104,California,FUR-FU-10002597,6.0,1
202104,California,OFF-AP-10004980,7.0,1
202104,California,OFF-AR-10000823,5.0,1
202104,California,OFF-AR-10004456,5.0,1
202104,California,OFF-BI-10000050,5.0,1
202104,California,OFF-BI-10000069,7.0,1
